indigenous_land_id,Name,Category,Data_Src,Data_Date,longitude,latitude
ZZ-IND-6ec9a10b,Muskowekwan I.r. 85-32,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11586245.0220393,6673732.3057202995
ZZ-IND-287cc284,Gribble Island 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14375340.123420643,7049324.852563934
ZZ-IND-c65ac206,Michelle Creek 23,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13764766.125924902,6965375.7696589865
ZZ-IND-4167eac8,Chenahkint 12,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14135006.192853326,6424560.121373896
ZZ-IND-1de8803a,Union Bay 31,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14510545.348246194,7288854.798156189
ZZ-IND-9b1188a2,Alexis Creek 12,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13830241.708160678,6843637.018707517
ZZ-IND-017461e2,Ohamil 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13537002.713536834,6332470.179006374
ZZ-IND-dafc4f5a,Okanese Indian Reserve No. 82 (gg),Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11491648.961927552,6608399.433660078
ZZ-IND-d7cdb38a,Peguis 1h,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10776822.083147364,6483205.013631329
ZZ-IND-a2d114b7,Thomas Squinas Ranch 2a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13950732.62027257,6888885.026430885
ZZ-IND-c5543953,Sturgeon Falls Indian Reserve No. 23,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10280207.995052125,6232501.963013408
ZZ-IND-368bef49,Poquiosin & Skamain 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13711867.06897091,6408590.767133453
ZZ-IND-eb973c14,Canim Lake 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13493463.335072342,6758973.545133464
ZZ-IND-9cd1f9a4,Anahim 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13687318.64947607,6838414.304819015
ZZ-IND-317bf72c,Katit 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14160365.307952438,6743092.784330456
ZZ-IND-663ba5ad,Nekliptum 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13531379.928464547,6465016.214329649
ZZ-IND-5c36d161,Tsa Xana 18,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14034897.367531631,6414014.576701741
ZZ-IND-e3995f9b,Mooseocoot No. 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10600741.156228388,7592437.863692676
ZZ-IND-ba422c5c,Squaam 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13333708.775765907,6635201.951694437
ZZ-IND-35ebc92d,Long Plain 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10963073.047386028,6418594.1340888925
ZZ-IND-a2f16cd5,Yale 22,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13514536.765733331,6374629.421966665
ZZ-IND-9bc7429f,Kitlawaoo 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14447393.42006667,7029379.82626667
ZZ-IND-61dfa7b2,Wapisew Lake,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10612230.149412556,7343244.546722332
ZZ-IND-60846cb2,Opatseeah 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13878773.501843128,6245224.630328566
ZZ-IND-936d335c,Whitefish Bay Indian Reserve No. 34a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10462086.39525451,6339154.154235441
ZZ-IND-a76073b2,Budd's Point I.r. 20d,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11368318.244808083,7167752.020964579
ZZ-IND-05908d40,Yarmouth Indian Reserve No. 33,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-7356219.620925065,5440115.676129385
ZZ-IND-be7f6828,Tl'o Ba 22,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13879750.97341616,7323141.562151493
ZZ-IND-59b98d6c,Ochapowace I.r. 71-117,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11367367.739040945,6532456.334986433
ZZ-IND-e5bec470,God's Lake 23,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10532747.013100598,7270897.839333261
ZZ-IND-7d160fe7,Teeslee 15,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13909410.66941552,7326601.49020104
ZZ-IND-41b9fb96,Waskwaynikapik Indian Reserve No. 228,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11421404.015767764,7331665.122615184
ZZ-IND-5df4d30a,Seabird Island,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13548800.24026709,6321703.2160684895
ZZ-IND-079336d4,Ochapowace I.r. 71-25,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11401159.903622959,6567973.154713806
ZZ-IND-81827d76,Welnek Indian Reserve No. 38,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-6876478.941278083,5717799.9877840085
ZZ-IND-6ffcc550,Ochapowace I.r. 71-18,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11386688.696631549,6579097.241695932
ZZ-IND-b3f9bfa4,Naiscoutaing Indian Reserve No. 17a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-8959616.148216644,5728398.012746445
ZZ-IND-e94d308a,Lake Of The Woods Indian Reserve No. 37,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10560109.302734654,6335953.278701848
ZZ-IND-8ac3d7d5,Osnaburgh Indian Reserve No. 63b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10038430.555533016,6662388.053423014
ZZ-IND-1c65d791,Saulteaux I.r. 159 Ff,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12060659.988766665,6998649.92643333
ZZ-IND-8dff9e9f,Kuaste 8,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14325556.711000001,7145414.809000001
ZZ-IND-ce4a6cc2,Flying Dust First Nation 105 O,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11489152.560311232,6407835.944334479
ZZ-IND-e64032e0,Mcleod Lake 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13697902.944777565,7354566.489243776
ZZ-IND-1fdd2b90,Alder Creek 70,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14407498.206542104,7215328.287875553
ZZ-IND-d6f458b5,Kapawe'no First Nation No. 150c,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12933935.732924642,7478170.212387098
ZZ-IND-ddfb15a2,Tall Cree 173a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12869637.391379206,7981697.98011871
ZZ-IND-fef69d1c,Muskowekwan I.r. 85-22,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11570003.738728326,6671196.375143242
ZZ-IND-819a83f2,Neyaashiinigmiing Reserve No. 27,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-9021371.116141045,5607749.148540031
ZZ-IND-7cb9a6c8,Assineau River 150f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12822615.132116532,7437383.647123338
ZZ-IND-8707ac0f,Saulteaux First Nation Indian Reserve No. 159kk,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12061111.611554243,7058467.383973148
ZZ-IND-f26dfb50,Bushe River 207,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13023657.618803816,8067672.223273946
ZZ-IND-a0efef3d,Muskowekwan I.r. 85-35,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11584316.170996353,6673707.080391065
ZZ-IND-11f8dd86,Chuchhriaschin 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13507207.74854441,6526787.809334506
ZZ-IND-3e7acba0,Muskeg Lake I.r. 102f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11898520.076591179,6984486.01338781
ZZ-IND-ab6120ac,Paqtnkek-niktuek Indian Reserve No. 23,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-6873537.456991507,5715976.453452704
ZZ-IND-f72212b8,Chuchuwayha 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13366992.569342714,6335077.637609657
ZZ-IND-8c2bc656,Ahpukto 3,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14131791.631233333,6413945.2603
ZZ-IND-4aff4a4c,Stony Plain 135a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12737254.137977246,7119713.005455491
ZZ-IND-6e14d307,Sabaskong Bay Indian Reserve No. 35f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10472611.725201681,6297543.357837321
ZZ-IND-dbff56e0,Quortsowe 13,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13996249.257952556,6319611.705720448
ZZ-IND-cdf04c57,Lytton 4a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13549203.485224828,6523040.201958322
ZZ-IND-9dc76372,Poundmaker I.r. 114-6a2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12227786.815151172,6937101.975339466
ZZ-IND-24fabf43,Khutzemateen 49,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14459371.842765702,7289920.577478439
ZZ-IND-0b1ec90f,Skuppah 2a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13533968.974834694,6479990.416096062
ZZ-IND-5b60451d,Stanley I.r. 157,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11640655.40674999,7440683.330328873
ZZ-IND-6121b87d,Pikangikum Indian Reserve No. 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10460668.919018006,6766170.444317898
ZZ-IND-c8468eba,Saddle Rock 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13513719.303457309,6382598.875342925
ZZ-IND-2a7efc83,Kluskus 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13858287.387548065,6999988.1874238
ZZ-IND-f0d3f48c,Skeetchestn,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13465179.667921685,6589572.468041984
ZZ-IND-97a05e00,Muskowekwan I.r. 85-1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11563963.009969871,6682912.5803281525
ZZ-IND-ef0d2ad7,Opaskwayak Cree Nation 21f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11283401.856889483,7145157.327535472
ZZ-IND-a771c78c,Cowessess I.r. 73a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11418051.256231455,6540181.382894649
ZZ-IND-399eb059,Nuuautin 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13535183.250678489,6491047.585648599
ZZ-IND-970f1adc,Grass 15,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13568847.38105291,6299290.176890726
ZZ-IND-27c95839,Wapaminakoskak Narrows,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10377637.938920842,7324779.1565847285
ZZ-IND-42f895e3,Ehatis 11,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14122117.675582658,6443303.783296051
ZZ-IND-16e93176,Hoke Point 10b,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14123867.737951027,6424143.4183004005
ZZ-IND-603f20b7,Ocean Man I.r. 69g,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11459027.806403289,6421015.110268982
ZZ-IND-89fffb35,Tatselawas 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13825039.242870754,7227636.415902064
ZZ-IND-9010ad86,Mackenzie 19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13703029.975238932,7425029.717355046
ZZ-IND-926f04fc,Woodland Cree 227,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12956388.329725107,7667821.759601177
ZZ-IND-954d8693,Sweetgrass I.r. 113-c19,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12089797.314084012,6946504.838351432
ZZ-IND-8096de5e,Sakimay I.r. 74,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11443284.06992898,6542860.339876228
ZZ-IND-660d51bc,Moravian Indian Reserve No. 47,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-9114935.736148834,5246314.381272642
ZZ-IND-c7c7026a,Franks 10,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13614432.840336429,6427149.490964999
ZZ-IND-52d4c20e,St. Mary's Indian Reserve No. 24,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-7417612.588233332,5775482.535566668
ZZ-IND-f245e3f0,Iktuksasuk 7,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13898567.028824305,6222570.292712601
ZZ-IND-52457b25,Webequie Indian Reserve,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-9723960.266943555,6976603.501563586
ZZ-IND-44d11e3d,Wapaskokimaw I.r. 202,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11389460.575845936,7466731.823906074
ZZ-IND-10d1e6f6,Deep Creek 5,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13707842.778574487,7037605.97189265
ZZ-IND-77e504f2,Papyum 27,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13535839.005439855,6487421.197640164
ZZ-IND-ed11acf9,Poyam 9,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13728435.111633334,6444524.057033332
ZZ-IND-6e18900c,Lachkul-jeets 6,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14395379.92857012,7034055.51333488
ZZ-IND-debacd81,Jalun 14,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-14783225.269176438,7194437.1278695045
ZZ-IND-878edee7,Rainy Lake Indian Reserve No. 26a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10344101.47172587,6230886.025876696
ZZ-IND-b58255a8,Tsawawmuck 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13521558.210374678,6435746.98211173
ZZ-IND-09351a2b,Saulteaux I.r. 159f,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-12030382.808559677,6987972.6049989415
ZZ-IND-2b5ff4d0,Tuckkwiowhum 1,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13517884.093522089,6418018.156801462
ZZ-IND-a25435d3,Harwood Island 2,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13876320.409667358,6422360.7326871175
ZZ-IND-3b5d5263,Glooscap Indian Reserve No. 35,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-7150988.962973232,5628072.053719786
ZZ-IND-ee93c9ce,Norway House Indian Reserve No. 17c-21,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-10756350.487714224,7211487.981547978
ZZ-IND-ddf92d7e,Nickel Palm 4,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13547692.07960005,6524248.368950236
ZZ-IND-2c46e63b,Muskowekwan I.r. 85-41,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-11576500.494863406,6669910.600445613
ZZ-IND-ba63254c,Duncans 151a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13119130.09904502,7577748.148703707
ZZ-IND-d986ec7e,Lytton 9a,Indian Reserve,"Natural Resources Canada, Earth Sciences Sector, Surveyor General Branch",2015/01/05,-13542080.623903042,6499495.305495529
